image_file,xmin,ymin,xmax,ymax
1337849.jpg,1,149,1009,588
1390305.jpg,13,172,1192,556
0274621.jpg,46,178,965,491
2195493.jpg,33,240,1078,523
1692197.jpg,25,114,1069,482
0944245.jpg,3,138,989,451
2147231.jpg,8,90,1191,578
1237622.jpg,10,157,992,470
1662016.jpg,7,138,1195,522
1616720.jpg,64,138,1073,489
1385341.jpg,23,137,1020,457
2021834.jpg,7,132,1191,509
2067982.jpg,7,140,1193,517
2122829.jpg,15,213,1285,604
1252037.jpg,3,179,1019,496
1459210.jpg,5,164,1187,545
1470793.jpg,2,140,1021,474
1067929.jpg,22,255,1188,575
1403158.jpg,17,178,1012,457
1136124.jpg,8,181,994,452
0428239.jpg,19,169,946,542
0074246.jpg,20,98,785,348
0081597.jpg,11,89,786,330
0684565.jpg,5,149,991,454
1355815.jpg,14,149,1011,451
1712591.jpg,24,161,1063,494
2124349.jpg,14,107,1001,430
1146021.jpg,6,157,984,455
1885830.jpg,17,109,1005,498
1545691.jpg,23,164,1063,483
1538844.jpg,7,167,1290,564
1320110.jpg,6,181,992,518
0740885.jpg,5,139,990,450
2236964.jpg,11,158,1017,465
2137130.jpg,13,144,1195,517
1146034.jpg,6,135,969,453
1421021.jpg,24,147,1032,455
1806234.jpg,15,180,1189,546
0957896.jpg,10,154,990,460
0973167.jpg,10,150,997,457
0900469.jpg,53,407,1555,765
1036818.jpg,5,157,992,471
2198761.jpg,17,128,996,429
2002333.jpg,8,153,1194,543
1398924.jpg,13,216,1593,736
2207626.jpg,21,141,1000,455
2239287.jpg,23,136,999,487
1338983.jpg,18,169,1191,549
1881962.jpg,1,38,1593,979
0710454.jpg,16,128,1014,511
1987009.jpg,15,142,1188,520
1535044.jpg,17,225,1485,684
0694546.jpg,3,136,990,449
0302036.jpg,54,132,986,454
1016570.jpg,2,50,1023,580
1375368.jpg,8,243,1578,717
1663377.jpg,23,177,1058,506
0857549.jpg,30,149,998,468
1818747.jpg,14,172,1187,527
2195500.jpg,14,124,1014,432
1398526.jpg,6,116,1015,469
1016538.jpg,20,226,1013,474
1456775.jpg,7,101,1021,441
1668558.jpg,21,239,1061,472
2071807.jpg,10,162,1192,545
1339052.jpg,5,203,1182,536
1291783.jpg,9,159,1021,518
2047628.jpg,3,2,889,550
1748132.jpg,28,141,1077,506
0987802.jpg,16,216,1373,601
1910716.jpg,14,207,980,458
1906352.jpg,48,147,1014,451
0305545.jpg,29,167,987,450
0722225.jpg,1,109,984,676
0273141.jpg,24,214,994,476
1879110.jpg,7,190,1272,589
0292868.jpg,21,154,978,445
0437933.jpg,1,166,1199,596
0218852.jpg,30,141,998,442
1874495.jpg,15,193,1194,538
1526476.jpg,6,195,1275,591
0582863.jpg,29,210,982,470
1313348.jpg,24,213,1026,455
1884992.jpg,10,157,1159,524
1356890.jpg,3,191,1274,605
1476615.jpg,41,173,1082,476
2169127.jpg,9,186,1192,539
1771959.jpg,18,241,1490,654
1052314.jpg,21,128,1047,453
0192179.jpg,47,168,992,454
1768538.jpg,29,222,1050,472
1921783.jpg,12,176,1186,531
0179021.jpg,52,147,985,438
0701628.jpg,10,163,1015,461
1353293.jpg,9,227,1271,613
2089355.jpg,13,196,1192,528
2191957.jpg,12,190,1194,512
1001620.jpg,21,96,1015,434
1429709.jpg,8,163,1257,553
0522819.jpg,14,179,991,508
1639843.jpg,12,218,1489,658
0864570.jpg,27,281,1568,721
1251519.jpg,15,157,1038,458
1361120.jpg,6,163,1017,436
0936143.jpg,21,281,1574,723
1577934.jpg,13,92,1006,496
0641165.jpg,69,207,955,533
2002223.jpg,25,200,1140,549
1419049.jpg,11,253,1186,550
0200422.jpg,50,125,877,367
1521763.jpg,8,203,1271,589
0174054.jpg,43,183,992,460
1189521.jpg,8,139,989,431
0276022.jpg,34,192,1277,539
0514744.jpg,54,298,1568,699
0383399.jpg,2,11,1199,763
0311908.jpg,33,186,1134,491
1354835.jpg,3,94,1021,612
1774010.jpg,14,157,1012,479
0221294.jpg,24,170,992,462
2238661.jpg,34,212,1178,556
0840357.jpg,21,248,991,510
0331279.jpg,23,150,998,451
1795553.jpg,16,176,1189,531
1471544.jpg,14,186,1190,552
1106339.jpg,21,149,1036,462
0275806.jpg,35,172,923,425
1246918.jpg,21,200,1017,450
1918372.jpg,8,204,1191,559
1529574.jpg,28,223,1072,523
1948449.jpg,5,40,1198,656
0227126.jpg,14,154,996,441
0496901.jpg,29,179,1019,462
0443884.jpg,10,160,988,440
2215834.jpg,30,151,1010,440
1133684.jpg,14,216,1485,640
0723572.jpg,12,237,1021,519
2233944.jpg,15,135,1001,438
1662032.jpg,7,202,1270,591
1582314.jpg,8,170,1016,498
0727254.jpg,24,243,995,494
0467798.jpg,36,184,972,465
0522872.jpg,10,173,994,482
1018862.jpg,14,158,992,445
1365786.jpg,12,241,675,476
0476825.jpg,3,103,1194,637
0671304.jpg,44,350,1578,735
2145082.jpg,11,178,1287,626
1133077.jpg,24,188,1036,493
0732162.jpg,26,176,1039,469
2218546.jpg,9,164,1190,533
0223783.jpg,9,131,1004,421
1718867.jpg,9,159,1011,447
2133249.jpg,29,201,1171,532
1842042.jpg,3,127,1019,439
0837340.jpg,50,202,1012,465
2230427.jpg,7,158,1195,509
1326767.jpg,11,201,1028,481
1047726.jpg,156,161,943,386
2217964.jpg,10,150,1191,582
0804670.jpg,23,100,1013,411
0558306.jpg,1,169,1004,489
1821602.jpg,2,102,1004,579
1008872.jpg,29,157,1006,447
1428220.jpg,83,204,932,422
0136486.jpg,26,148,997,445
0139685.jpg,50,236,984,487
0064007.jpg,5,136,771,366
0338531.jpg,21,175,990,439
0869644.jpg,9,163,999,421
0275116.jpg,20,254,1126,551
1626629.jpg,6,174,1016,452
1068733.jpg,127,160,980,434
0713645.jpg,3,70,952,633
1415611.jpg,2,103,1023,436
0092334.jpg,44,163,859,376
0147037.jpg,37,163,1012,450
1013534.jpg,57,266,1160,553
0677583.jpg,75,199,1130,482
0808930.jpg,14,105,1013,417
0851311.jpg,2,156,986,430
1009031.jpg,49,256,1161,544
0685282.jpg,27,203,1172,550
1041645.jpg,17,102,1022,486
0688093.jpg,7,200,986,471
1340209.jpg,33,172,984,427
0814397.jpg,82,194,1009,452
1831093.jpg,6,173,1197,502
1163044.jpg,26,186,1004,468
1292533.jpg,10,285,1189,597
1707740.jpg,7,164,998,429
0540719.jpg,38,192,1133,491
1009765.jpg,50,261,1170,558
1013082.jpg,1,1,1199,810
0796213.jpg,18,171,1002,438
0705084.jpg,4,220,1017,470
0606502.jpg,26,155,1000,429
1033308.jpg,46,167,961,449
0062223.jpg,51,82,777,292
0730970.jpg,91,131,1068,522
0074633.jpg,12,138,884,354
1427673.jpg,50,115,991,506
0962875.jpg,18,165,1001,442
1224263.jpg,26,169,979,463
0127505.jpg,26,149,1021,490
2161794.jpg,16,281,718,480
1062971.jpg,37,169,969,445
0149352.jpg,2,53,899,547
1251094.jpg,15,261,1589,702
1281454.jpg,2,38,1392,912
0188405.jpg,10,223,1018,486
1707955.jpg,6,189,988,432
0792085.jpg,10,187,1017,502
2162684.jpg,47,199,1051,541
1985184.jpg,47,181,1051,396
0367975.jpg,35,238,1164,540
0540389.jpg,48,93,1173,496
1145144.jpg,26,296,1575,710
0944156.jpg,8,208,989,453
0485231.jpg,123,213,1019,444
0843964.jpg,61,121,1018,484
1014103.jpg,0,171,1007,496
0980549.jpg,22,251,1363,605
1842078.jpg,7,174,1018,453
0114120.jpg,1,76,876,407
0641196.jpg,14,210,983,423
0147038.jpg,2,166,995,432
0296011.jpg,16,173,1169,480
0901513.jpg,8,224,995,499
0535113.jpg,35,98,976,527
0179062.jpg,10,179,974,475
0677586.jpg,93,182,1169,494
0809727.jpg,20,167,1008,434
0880585.jpg,5,61,992,483
0155579.jpg,8,139,994,431
1283510.jpg,5,217,1017,492
1688967.jpg,9,214,1011,485
0396525.jpg,26,66,1178,530
1099245.jpg,7,202,991,474
0880570.jpg,15,190,998,471
0598112.jpg,14,157,1004,430
1062969.jpg,70,187,967,444
2226295.jpg,13,226,1189,551
0783900.jpg,17,184,957,451
0852827.jpg,1,14,1023,674
1050684.jpg,111,224,917,414
1231746.jpg,3,118,989,518
1028187.jpg,40,161,983,416
1318175.jpg,15,229,1006,481
2167150.jpg,46,269,1024,494
1281453.jpg,55,269,1399,652
0989834.jpg,67,185,937,426
0104828.jpg,78,34,948,670
0993061.jpg,4,201,1020,492
0132975.jpg,45,213,982,444
0733462.jpg,24,161,1179,476
0926105.jpg,9,245,989,468
0869697.jpg,11,183,998,443
0618964.jpg,9,170,992,433
0448006.jpg,11,168,991,433
2230120.jpg,4,180,1196,500
2226313.jpg,12,213,1193,608
0765599.jpg,10,208,1016,496
1869873.jpg,11,208,1192,520
1237674.jpg,14,183,1034,486
0487370.jpg,6,189,995,461
1825682.jpg,11,181,1009,445
1707900.jpg,7,212,991,478
1486682.jpg,16,33,1022,645
0880573.jpg,12,194,985,444
1320257.jpg,30,141,988,472
0928792.jpg,14,236,1321,590
0457869.jpg,9,168,991,439
0687392.jpg,156,147,1060,544
0894316.jpg,8,184,998,492
0065830.jpg,27,135,781,356
0869743.jpg,10,154,998,442
0744732.jpg,4,183,994,449
1038118.jpg,63,196,966,444
1645747.jpg,15,226,1010,471
0783526.jpg,10,171,1015,449
0069768.jpg,49,71,779,276
1340195.jpg,13,119,1001,452
0821422.jpg,19,184,1004,434
1801660.jpg,17,179,1007,445
1292378.jpg,12,183,985,471
0829998.jpg,6,187,993,431
0719135.jpg,98,71,1150,462
0836147.jpg,11,193,992,477
0151661.jpg,14,160,996,455
0771168.jpg,23,177,992,440
0812094.jpg,7,181,995,454
1340228.jpg,9,328,1583,723
0447170.jpg,22,195,969,476
0540023.jpg,59,150,1186,542
1037501.jpg,1,56,1023,627
1031438.jpg,6,174,990,463
0115565.jpg,37,87,855,388
0885966.jpg,0,189,1006,453
1291802.jpg,261,237,873,425
0636590.jpg,44,161,991,487
0447749.jpg,6,128,984,456
0233756.jpg,14,184,988,460
0989831.jpg,10,152,1000,436
0448050.jpg,12,222,991,458
0682665.jpg,13,99,1022,541
1739526.jpg,8,150,994,421
1245215.jpg,28,217,1003,457
0454783.jpg,4,174,988,462
1402021.jpg,8,229,1273,574
1200648.jpg,8,222,1194,557
0323096.jpg,6,207,996,445
1627935.jpg,592,234,1486,643
0257378.jpg,21,195,1011,456
0471263.jpg,1,224,1197,668
0064890.jpg,23,179,844,408
0179070.jpg,21,183,989,438
0429100.jpg,95,130,1227,559
1513616.jpg,7,198,1015,465
0065979.jpg,2,40,782,347
1341990.jpg,9,199,1192,532
0702839.jpg,10,165,995,440
1245887.jpg,8,109,1014,603
1137740.jpg,19,286,1577,717
1519194.jpg,4,182,1195,513
0476345.jpg,26,153,1198,568
0045128.jpg,15,74,940,697
1624193.jpg,5,209,1194,562
0786259.jpg,10,113,1013,480
0869727.jpg,4,196,996,473
1116410.jpg,1,48,1023,633
0487356.jpg,7,185,993,453
0993945.jpg,23,197,999,480
0964344.jpg,8,187,1017,457
0365342.jpg,1,148,996,585
1094667.jpg,74,221,985,471
0396535.jpg,21,136,1172,518
0198433.jpg,22,168,1019,474
0963004.jpg,15,175,1009,455
1351594.jpg,22,132,1010,449
0182189.jpg,1,178,993,519
0195002.jpg,13,183,988,504
0885277.jpg,1,138,1005,500
0684605.jpg,8,177,995,439
1891304.jpg,4,222,1187,558
0065286.jpg,95,203,439,340
1059813.jpg,10,120,1012,496
0097750.jpg,34,131,882,361
1896036.jpg,25,152,1001,424
1230223.jpg,23,86,1023,542
1767091.jpg,11,316,1491,660
0725997.jpg,62,316,1578,736
0482818.jpg,24,241,1186,575
1233559.jpg,2,168,993,446
0482823.jpg,2,105,995,379
0368505.jpg,0,139,1198,798
1254468.jpg,12,170,1006,467
0939547.jpg,1,66,999,604
0522830.jpg,11,178,985,446
2218009.jpg,11,185,1190,501
0143388.jpg,29,159,1022,440
1099216.jpg,7,179,994,465
0476814.jpg,33,141,1166,617
0183641.jpg,2,58,847,525
0963590.jpg,11,253,1016,498
1132269.jpg,7,190,990,472
0487369.jpg,18,179,995,455
1365495.jpg,5,321,1587,725
0980094.jpg,26,327,1521,725
1161004.jpg,13,208,1431,636
1879895.jpg,5,205,1189,507
1616394.jpg,17,285,1490,705
0894166.jpg,2,154,995,419
0098489.jpg,32,146,770,377
2148651.jpg,4,195,1019,477
1137626.jpg,23,146,1017,468
1097975.jpg,7,200,1191,516
1256683.jpg,4,187,1019,498
1409250.jpg,7,172,1018,534
0454746.jpg,12,174,992,448
0788467.jpg,10,201,989,475
0727357.jpg,6,188,1018,461
2147232.jpg,19,230,1187,572
0856020.jpg,23,171,1006,509
0426810.jpg,217,195,817,394
1259556.jpg,28,181,994,477
0574284.jpg,10,176,993,447
0946798.jpg,86,120,992,465
0487374.jpg,12,157,994,421
0681539.jpg,4,204,992,451
0693511.jpg,53,268,1079,549
2221713.jpg,6,240,1194,567
1169799.jpg,12,107,1181,476
1469918.jpg,7,198,1017,463
1202048.jpg,5,211,992,464
1292370.jpg,10,163,990,471
0751008.jpg,12,209,1023,524
1325476.jpg,2,181,1018,467
1544177.jpg,14,203,1012,489
1329664.jpg,1,65,1022,579
0090864.jpg,87,148,861,366
1895995.jpg,21,200,1003,443
0880576.jpg,8,195,989,467
0894208.jpg,3,171,988,433
0167090.jpg,42,146,995,413
1663953.jpg,22,198,1014,454
0367768.jpg,28,227,1178,520
0179059.jpg,29,182,1009,434
0181737.jpg,37,207,1005,459
0766954.jpg,44,169,1003,481
0458674.jpg,8,161,994,432
0894385.jpg,8,169,991,451
0876439.jpg,7,190,1015,482
0562338.jpg,11,113,987,480
0063295.jpg,41,120,784,348
0983542.jpg,23,170,1031,453
0980191.jpg,4,133,1021,407
0959346.jpg,8,230,1019,483
1356102.jpg,4,221,1017,482
0710666.jpg,25,131,989,524
1106454.jpg,2,54,997,557
1284239.jpg,8,171,995,438
0981462.jpg,9,179,1008,474
0066420.jpg,1,77,768,383
0336925.jpg,15,230,539,379
0271186.jpg,43,202,998,450
1145204.jpg,5,181,1019,496
0939497.jpg,2,128,974,433
1623631.jpg,405,246,1491,888
1305520.jpg,27,191,1008,467
0785021.jpg,9,221,998,501
1206755.jpg,26,172,1385,639
0064924.jpg,20,89,775,322
0065292.jpg,98,126,494,257
0447773.jpg,10,174,989,462
1864991.jpg,22,184,1006,472
1389219.jpg,12,198,1014,484
0181732.jpg,2,84,1020,576
0948344.jpg,24,18,1023,670
0859029.jpg,12,145,1017,506
1695918.jpg,18,209,1010,458
1149068.jpg,12,174,988,447
1387195.jpg,23,169,1015,478
1149855.jpg,8,224,1336,609
1619901.jpg,36,259,1196,530
1398832.jpg,9,281,1587,712
0569010.jpg,11,177,989,468
1124247.jpg,31,238,1001,526
1226606.jpg,21,199,1009,498
0114454.jpg,30,119,775,339
1647303.jpg,13,284,1487,692
1828267.jpg,12,236,1187,540
1094264.jpg,1,225,984,475
1836113.jpg,9,201,1191,531
0744234.jpg,7,196,996,456
0167114.jpg,24,177,1007,455
0181726.jpg,27,193,998,434
0950401.jpg,5,238,992,442
1515540.jpg,8,142,1013,443
1922915.jpg,17,176,1015,443
1566619.jpg,11,287,1590,751
2217844.jpg,8,188,1194,500
1572354.jpg,1,192,1014,600
2244841.jpg,5,171,1193,506
0964235.jpg,12,215,1010,490
1375148.jpg,23,233,1030,464
1256464.jpg,8,285,1593,687
2131569.jpg,5,242,1239,568
1244348.jpg,43,157,1018,488
0425365.jpg,162,269,396,476
0574362.jpg,8,243,989,483
2233262.jpg,21,183,1008,445
0492477.jpg,6,173,993,443
1960593.jpg,0,14,1174,885
0946093.jpg,5,177,1019,492
2221710.jpg,5,206,1193,605
2021679.jpg,6,194,1192,547
1527503.jpg,19,288,1488,662
0056299.jpg,18,119,890,363
0888512.jpg,28,226,1557,873
0062769.jpg,32,129,780,341
1600251.jpg,10,141,1016,451
0065826.jpg,46,183,761,354
0929568.jpg,27,135,999,498
1098953.jpg,11,203,1192,514
1767106.jpg,14,299,1487,662
0458628.jpg,7,182,991,458
0983934.jpg,14,258,1579,706
1506896.jpg,6,318,1589,716
1860132.jpg,21,196,1002,453
2222716.jpg,30,185,1080,460
0491938.jpg,32,289,1578,681
1663372.jpg,8,308,1487,651
1358854.jpg,7,219,1194,569
1662017.jpg,10,146,1193,529
1336043.jpg,17,171,1007,459
1143409.jpg,7,174,987,432
1305614.jpg,17,203,1010,479
0688083.jpg,8,181,991,473
1700644.jpg,1,128,999,533
1204178.jpg,13,256,1589,712
0989281.jpg,7,187,1020,466
1018463.jpg,8,209,1015,462
1709162.jpg,9,186,1009,436
0062672.jpg,5,116,765,328
2047538.jpg,13,201,1197,505
0098491.jpg,21,128,785,365
2102584.jpg,5,196,1194,531
0442373.jpg,40,155,970,408
1790437.jpg,10,219,1188,550
1564952.jpg,12,319,1489,661
1146172.jpg,5,178,994,438
1395492.jpg,16,155,1019,446
0894240.jpg,3,148,993,408
1514578.jpg,31,162,1013,423
1212012.jpg,6,171,1195,503
1796764.jpg,21,155,1005,476
1469691.jpg,15,214,1184,534
1603036.jpg,8,226,1014,451
2230119.jpg,5,177,1194,508
1997878.jpg,22,154,1006,421
1200712.jpg,5,214,1195,574
1450008.jpg,9,141,1018,504
0766314.jpg,24,109,1007,563
1550136.jpg,3,232,1272,605
1650652.jpg,8,211,1188,532
0650456.jpg,68,241,532,387
1173801.jpg,14,308,1582,722
1818227.jpg,8,213,1015,455
0367973.jpg,86,253,1103,566
0678979.jpg,12,206,993,471
2094829.jpg,18,100,1003,464
2079513.jpg,3,230,1192,561
1233576.jpg,9,168,995,462
1505652.jpg,25,190,1064,495
1088007.jpg,14,195,1010,480
1942524.jpg,6,213,1161,514
2119978.jpg,24,195,1194,551
1376174.jpg,0,64,1023,628
2211284.jpg,30,172,1075,472
1237717.jpg,3,184,991,444
2091929.jpg,9,194,1187,506
1891189.jpg,22,146,1002,448
0967862.jpg,5,185,996,457
1309306.jpg,41,192,1032,473
1139712.jpg,11,187,984,466
0175817.jpg,72,185,987,433
1928510.jpg,2,155,1189,571
1291092.jpg,17,181,1011,477
1623096.jpg,8,196,1194,540
2197330.jpg,7,61,1198,625
0127504.jpg,53,130,986,580
1313993.jpg,3,139,1020,505
1541386.jpg,7,271,1384,637
0539095.jpg,10,137,988,463
0973263.jpg,19,174,1013,465
1539525.jpg,40,193,1080,480
1553993.jpg,17,167,1007,493
1160955.jpg,12,289,1574,737
2224813.jpg,5,175,1016,472
0788951.jpg,2,225,994,475
0678976.jpg,10,166,993,450
2147921.jpg,9,129,1012,512
1018466.jpg,4,144,1022,483
1124487.jpg,7,173,1193,696
0273150.jpg,64,182,975,452
0851322.jpg,8,167,992,455
0973098.jpg,6,187,991,452
1560579.jpg,4,212,1271,563
1471691.jpg,10,213,1188,558
1704745.jpg,14,194,1014,461
1566616.jpg,9,256,1590,720
0087246.jpg,13,71,898,468
1298901.jpg,9,179,992,465
0275117.jpg,34,235,1272,584
0169317.jpg,1,151,1008,666
2263603.jpg,3,186,1020,484
0685368.jpg,14,110,1198,577
1493118.jpg,22,169,1011,477
1237861.jpg,11,168,996,468
0523013.jpg,11,189,990,469
1073024.jpg,19,217,998,506
0740882.jpg,7,152,992,444
0814906.jpg,7,140,1018,441
1824737.jpg,27,118,1009,483
0488869.jpg,29,138,994,431
2067977.jpg,11,174,1197,529
1207125.jpg,9,68,1386,642
1000413.jpg,8,97,1022,583
1031497.jpg,6,172,994,460
1258561.jpg,11,247,1265,637
0174942.jpg,45,169,988,440
1713246.jpg,10,169,989,461
1547881.jpg,32,189,1073,486
0166974.jpg,2,187,983,450
1945514.jpg,11,103,1007,455
0921181.jpg,29,199,995,459
1017810.jpg,5,184,1017,475
0802262.jpg,37,129,1003,450
0708641.jpg,8,172,990,471
0075760.jpg,43,118,770,338
2170854.jpg,20,267,716,476
1663375.jpg,25,242,1061,479
0376937.jpg,682,290,1159,458
0923571.jpg,8,182,986,437
1026363.jpg,24,177,1030,490
1447274.jpg,17,195,1064,473
0838565.jpg,19,275,1575,713
1424924.jpg,10,71,1022,570
1673067.jpg,2,9,1021,690
0701760.jpg,7,173,992,458
1253857.jpg,3,127,1021,599
0056323.jpg,17,216,920,394
0765781.jpg,13,153,995,439
1389246.jpg,14,166,1010,478
1380492.jpg,28,136,1035,499
0225217.jpg,19,190,989,464
1568885.jpg,19,259,1490,687
1123364.jpg,8,161,1021,508
0255363.jpg,45,148,1017,497
2188165.jpg,7,194,1191,543
0749479.jpg,4,200,999,466
0056297.jpg,37,192,957,446
0288188.jpg,15,120,1001,459
0990829.jpg,55,272,1551,724
1107747.jpg,13,196,1192,536
1741954.jpg,8,175,1193,656
0296937.jpg,10,205,973,455
0902418.jpg,40,189,1000,472
1238215.jpg,25,169,1027,547
1366112.jpg,3,143,1017,435
1356930.jpg,12,289,1273,636
1917720.jpg,9,192,1188,555
2119983.jpg,58,221,1188,571
1155017.jpg,20,180,1023,472
0684607.jpg,7,178,987,460
1815692.jpg,16,162,1012,460
2013757.jpg,11,186,1184,523
1884749.jpg,15,197,1189,523
0325676.jpg,474,321,1022,563
0694466.jpg,6,168,995,450
0090862.jpg,88,137,887,420
1365500.jpg,6,292,1585,736
1527502.jpg,11,284,1488,703
1175264.jpg,8,176,1021,466
1200651.jpg,8,198,1193,535
0184351.jpg,49,169,982,436
1730671.jpg,17,163,1008,493
1173016.jpg,11,221,1182,547
0218812.jpg,33,232,994,477
0903124.jpg,38,153,972,430
1623903.jpg,9,295,1488,665
0458643.jpg,11,168,990,453
1723911.jpg,8,193,1270,595
2031403.jpg,4,193,1188,539
0863830.jpg,27,244,1014,522
1415495.jpg,40,154,1040,475
0134598.jpg,35,205,987,500
0715299.jpg,31,253,1035,479
1345218.jpg,10,249,1185,521
1550890.jpg,57,180,1072,532
0496749.jpg,17,155,1022,436
0330281.jpg,24,176,1234,474
2137126.jpg,13,249,1191,523
0478342.jpg,32,248,1161,568
1313225.jpg,27,215,1032,459
1338255.jpg,25,177,1013,447
1767104.jpg,16,313,1487,647
1834622.jpg,22,253,1087,470
0957893.jpg,8,199,989,470
1534214.jpg,8,167,1018,448
2147405.jpg,11,212,1191,520
2199948.jpg,21,185,1005,433
1650624.jpg,42,201,1073,473
0839551.jpg,13,38,1017,651
0709566.jpg,61,367,1561,715
1146631.jpg,21,191,1035,428
0924405.jpg,25,368,1575,752
0914475.jpg,15,205,1013,473
1910711.jpg,13,174,1014,444
1398983.jpg,9,233,1191,517
1375987.jpg,2,199,1022,459
0138993.jpg,36,206,986,433
0985968.jpg,18,221,1036,450
1471690.jpg,14,219,1191,540
0447753.jpg,9,192,992,443
2099420.jpg,17,194,1007,439
2140530.jpg,27,195,1074,475
1647406.jpg,8,280,1486,661
1204263.jpg,13,303,1581,700
1630526.jpg,9,187,1016,443
1004797.jpg,4,192,990,438
1221753.jpg,1,80,1022,694
1938051.jpg,7,188,1195,548
0328231.jpg,49,200,959,451
1279666.jpg,10,174,996,426
1519381.jpg,7,158,1018,466
1256349.jpg,2,184,1021,444
2020641.jpg,15,178,1014,424
1152153.jpg,17,193,1031,454
1810927.jpg,9,223,1186,538
1307073.jpg,7,240,1021,459
1568750.jpg,22,221,1080,477
1944650.jpg,53,200,1071,466
0313727.jpg,25,183,921,401
0594827.jpg,38,185,974,419
1297523.jpg,8,220,1018,480
1017288.jpg,3,139,1018,427
1463774.jpg,55,192,946,437
1316606.jpg,21,205,1020,467
1334472.jpg,8,227,1192,521
0469653.jpg,70,249,1537,660
0977347.jpg,14,202,992,449
0467431.jpg,9,194,992,452
0950442.jpg,5,202,992,432
0313720.jpg,25,240,993,527
1213050.jpg,14,172,1010,425
2127992.jpg,13,215,1198,507
0482793.jpg,15,221,1012,451
0781904.jpg,47,171,1097,614
1416312.jpg,9,188,1012,446
0442375.jpg,49,199,969,425
1261956.jpg,4,106,1018,526
0158891.jpg,10,167,978,410
0469140.jpg,13,200,1007,451
1981480.jpg,4,178,1018,446
0522873.jpg,6,199,989,451
1150188.jpg,23,208,1025,459
0903658.jpg,5,149,1018,420
0257029.jpg,31,227,994,485
0662343.jpg,69,365,1507,709
1122464.jpg,5,184,994,430
1892614.jpg,35,208,1070,480
0428735.jpg,46,243,1238,557
1277617.jpg,9,187,982,436
0386937.jpg,0,134,1137,638
1771968.jpg,12,296,1483,654
1255496.jpg,4,184,1014,464
0130597.jpg,9,159,938,495
1564943.jpg,14,271,1489,638
0187532.jpg,33,206,998,445
2002363.jpg,10,218,1193,534
1156768.jpg,12,147,1012,459
0924404.jpg,48,403,1551,790
0708642.jpg,5,191,994,447
1486383.jpg,26,186,1073,472
1295646.jpg,33,223,1029,474
0477671.jpg,67,240,1206,535
1298912.jpg,14,218,997,449
0443974.jpg,9,199,990,436
1774577.jpg,13,195,1011,453
1629329.jpg,102,239,1045,533
0658111.jpg,5,192,992,435
0205784.jpg,1,40,1022,634
0361100.jpg,19,230,995,474
1486878.jpg,18,254,1066,482
1245209.jpg,30,196,1035,452
0507837.jpg,16,204,1009,480
1514289.jpg,11,78,1588,929
0744907.jpg,56,187,1022,507
1605155.jpg,32,134,1017,474
1860128.jpg,20,121,993,450
2026733.jpg,11,147,1195,573
1902309.jpg,11,155,1189,556
0908596.jpg,2,81,1022,566
1935709.jpg,20,116,1004,433
1703213.jpg,9,165,1192,560
1222396.jpg,2,151,983,444
0487319.jpg,4,145,990,478
1714716.jpg,38,165,1059,508
0709507.jpg,1,1,1021,636
1798594.jpg,7,149,1275,619
0756688.jpg,11,172,1012,486
2248661.jpg,9,136,1017,470
0147029.jpg,45,186,963,509
0866844.jpg,114,152,1048,505
1291080.jpg,12,162,1271,591
0658065.jpg,6,131,985,468
2248958.jpg,12,129,1017,475
0713467.jpg,30,253,987,518
0237109.jpg,20,143,995,472
0184346.jpg,34,139,996,461
2124427.jpg,6,134,1018,479
0907375.jpg,7,145,990,466
2200399.jpg,5,135,1019,492
0576244.jpg,11,193,991,505
0955450.jpg,15,270,1532,760
0197363.jpg,28,190,990,496
1657942.jpg,24,160,1074,505
0115066.jpg,38,119,769,360
1342822.jpg,21,180,1029,471
0109462.jpg,31,111,788,361
0457808.jpg,8,139,986,479
2004902.jpg,12,190,1193,550
0675250.jpg,2,17,1023,666
1736099.jpg,6,183,1187,569
2171010.jpg,15,125,1000,433
0908588.jpg,3,72,1021,626
0311183.jpg,30,144,920,434
1383295.jpg,14,165,1001,537
0865670.jpg,13,245,1019,529
1375367.jpg,7,226,1585,738
1390310.jpg,12,159,1193,572
1359128.jpg,10,164,1190,583
0529781.jpg,1,89,968,468
0188143.jpg,70,200,970,499
0953094.jpg,5,150,1020,500
0063055.jpg,32,58,786,319
0494862.jpg,1,115,981,480
1306316.jpg,30,156,1016,486
0730739.jpg,1,2,995,658
0738257.jpg,6,171,985,471
2232678.jpg,10,187,1193,612
1355824.jpg,6,208,1016,505
1307327.jpg,2,163,1017,488
2244649.jpg,9,134,1197,542
0476348.jpg,1,82,1050,526
